 62.1608 -4.67082e+06 12.4322 0.000165909 -5053.6 3.79732e+08 -1010.72 -0.0134882 -38955.2 1.87507e+06 -7790.95 -46.5127 0
 138039 -4.66877e+06 12.4267 0.36843 -1.12224e+07 3.79566e+08 -1010.28 -29.9529 -3.93699e+06 454144 -6094.64 -4857.51 11100
 139282 -4.66873e+06 12.4266 0.371746 -1.13234e+07 3.79563e+08 -1010.27 -30.2226 -4.51609e+06 -66815.5 -5473.56 -5549.34 11200
 140524 -4.6687e+06 12.4265 0.375063 -1.14245e+07 3.7956e+08 -1010.26 -30.4922 -5.02911e+06 -653096 -4774.61 -6162.39 11300
 141767 -4.66866e+06 12.4264 0.37838 -1.15255e+07 3.79557e+08 -1010.25 -30.7619 -5.46874e+06 -1.29638e+06 -4007.7 -6687.97 11400
 143010 -4.66862e+06 12.4263 0.381696 -1.16265e+07 3.79554e+08 -1010.25 -31.0315 -5.82874e+06 -1.98752e+06 -3183.74 -7118.61 11500
 144252 -4.66858e+06 12.4262 0.385013 -1.17275e+07 3.79551e+08 -1010.24 -31.3011 -6.10398e+06 -2.71673e+06 -2314.4 -7448.2 11600
 145495 -4.66854e+06 12.4261 0.38833 -1.18286e+07 3.79547e+08 -1010.23 -31.5708 -6.29052e+06 -3.47364e+06 -1412.03 -7672.06 11700
 146737 -4.6685e+06 12.426 0.391646 -1.19296e+07 3.79544e+08 -1010.22 -31.8404 -6.38571e+06 -4.24751e+06 -489.448 -7787.01 11800
 147980 -4.66846e+06 12.4259 0.394963 -1.20306e+07 3.79541e+08 -1010.21 -32.11 -6.38817e+06 -5.02735e+06 440.261 -7791.43 11900
 149223 -4.66842e+06 12.4258 0.398279 -1.21316e+07 3.79538e+08 -1010.2 -32.3797 -6.29786e+06 -5.8021e+06 1363.9 -7685.24 12000
 150465 -4.66838e+06 12.4257 0.401596 -1.22326e+07 3.79535e+08 -1010.19 -32.6493 -6.11603e+06 -6.56076e+06 2268.35 -7469.96 12100
 151708 -4.66834e+06 12.4256 0.404912 -1.23337e+07 3.79531e+08 -1010.19 -32.9189 -5.84526e+06 -7.29256e+06 3140.78 -7148.64 12200
 152950 -4.6683e+06 12.4255 0.408229 -1.24347e+07 3.79528e+08 -1010.18 -33.1885 -5.48936e+06 -7.98711e+06 3968.81 -6725.85 12300
 154193 -4.66826e+06 12.4254 0.411545 -1.25357e+07 3.79525e+08 -1010.17 -33.4582 -5.05337e+06 -8.63455e+06 4740.67 -6207.58 12400
 155435 -4.66822e+06 12.4253 0.414861 -1.26367e+07 3.79521e+08 -1010.16 -33.7278 -4.54346e+06 -9.22568e+06 5445.42 -5601.19 12500
 156678 -4.66818e+06 12.4251 0.418178 -1.27377e+07 3.79518e+08 -1010.15 -33.9974 -3.96686e+06 -9.75213e+06 6073.05 -4915.29 12600
 157920 -4.66814e+06 12.425 0.421494 -1.28387e+07 3.79514e+08 -1010.14 -34.267 -3.33172e+06 -1.02064e+07 6614.65 -4159.61 12700
 159163 -4.6681e+06 12.4249 0.42481 -1.29398e+07 3.79511e+08 -1010.13 -34.5366 -2.64705e+06 -1.05821e+07 7062.54 -3344.89 12800
 160405 -4.66805e+06 12.4248 0.428127 -1.30408e+07 3.79508e+08 -1010.12 -34.8062 -1.92255e+06 -1.08738e+07 7410.35 -2482.68 12900
 161648 -4.66801e+06 12.4247 0.431443 -1.31418e+07 3.79504e+08 -1010.11 -35.0758 -1.16848e+06 -1.10774e+07 7653.16 -1585.23 13000
 162890 -4.66797e+06 12.4246 0.434759 -1.32428e+07 3.79501e+08 -1010.1 -35.3454 -395538 -1.11901e+07 7787.5 -665.27 13100
 164133 -4.66792e+06 12.4245 0.438075 -1.33438e+07 3.79497e+08 -1010.09 -35.615 385336 -1.12102e+07 7811.49 264.136 13200
 165375 -4.66788e+06 12.4243 0.441391 -1.34448e+07 3.79493e+08 -1010.08 -35.8846 1.16307e+06 -1.11374e+07 7724.77 1189.8 13300
 166618 -4.66783e+06 12.4242 0.444707 -1.35458e+07 3.7949e+08 -1010.08 -36.1542 1.92664e+06 -1.09728e+07 7528.59 2098.57 13400
 167860 -4.66779e+06 12.4241 0.448023 -1.36468e+07 3.79486e+08 -1010.07 -36.4238 2.66523e+06 -1.07187e+07 7225.71 2977.57 13500
 169102 -4.66774e+06 12.424 0.451339 -1.37478e+07 3.79483e+08 -1010.06 -36.6934 3.36837e+06 -1.03787e+07 6820.45 3814.3 13600
 170345 -4.6677e+06 12.4239 0.454655 -1.38488e+07 3.79479e+08 -1010.05 -36.963 4.0261e+06 -9.95762e+06 6318.56 4596.9 13700
 171587 -4.66765e+06 12.4237 0.457971 -1.39498e+07 3.79475e+08 -1010.04 -37.2326 4.62909e+06 -9.46148e+06 5727.15 5314.26 13800
 172830 -4.66761e+06 12.4236 0.461287 -1.40509e+07 3.79471e+08 -1010.03 -37.5021 5.16882e+06 -8.89729e+06 5054.63 5956.19 13900
 174072 -4.66756e+06 12.4235 0.464603 -1.41519e+07 3.79468e+08 -1010.02 -37.7717 5.63763e+06 -8.27306e+06 4310.54 6513.58 14000
 175314 -4.66751e+06 12.4234 0.467919 -1.42529e+07 3.79464e+08 -1010.01 -38.0413 6.02889e+06 -7.59765e+06 3505.44 6978.52 14100
 176557 -4.66747e+06 12.4232 0.471235 -1.43539e+07 3.7946e+08 -1010 -38.3109 6.33707e+06 -6.88066e+06 2650.77 7344.42 14200
 177799 -4.66742e+06 12.4231 0.474551 -1.44549e+07 3.79456e+08 -1009.99 -38.5804 6.5578e+06 -6.13225e+06 1758.64 7606.07 14300
 179041 -4.66737e+06 12.423 0.477866 -1.45559e+07 3.79452e+08 -1009.98 -38.85 6.68797e+06 -5.36304e+06 841.733 7759.77 14400
 180283 -4.66733e+06 12.4229 0.481182 -1.46568e+07 3.79448e+08 -1009.97 -39.1196 6.72575e+06 -4.58397e+06 -86.949 7803.33 14500
 181526 -4.66728e+06 12.4227 0.484498 -1.47578e+07 3.79445e+08 -1009.95 -39.3891 6.67063e+06 -3.80607e+06 -1014.22 7736.14 14600
 182768 -4.66723e+06 12.4226 0.487813 -1.48588e+07 3.79441e+08 -1009.94 -39.6587 6.52339e+06 -3.0404e+06 -1926.92 7559.15 14700
 184010 -4.66718e+06 12.4225 0.491129 -1.49598e+07 3.79437e+08 -1009.93 -39.9283 6.28616e+06 -2.29782e+06 -2812.09 7274.87 14800
 185253 -4.66713e+06 12.4223 0.494445 -1.50608e+07 3.79433e+08 -1009.92 -40.1978 5.96231e+06 -1.58887e+06 -3657.17 6887.33 14900
 186495 -4.66708e+06 12.4222 0.49776 -1.51618e+07 3.79429e+08 -1009.91 -40.4674 5.55646e+06 -923614 -4450.17 6402.04 15000
 187737 -4.66703e+06 12.4221 0.501076 -1.52628e+07 3.79424e+08 -1009.9 -40.7369 5.07439e+06 -311493 -5179.82 5825.89 15100
 188979 -4.66698e+06 12.4219 0.504391 -1.53638e+07 3.7942e+08 -1009.89 -41.0065 4.52296e+06 238806 -5835.77 5167.05 15200
 190221 -4.66693e+06 12.4218 0.507707 -1.54648e+07 3.79416e+08 -1009.88 -41.276 3.91001e+06 719471 -6408.72 4434.87 15300
 191464 -4.66688e+06 12.4217 0.511022 -1.55658e+07 3.79412e+08 -1009.87 -41.5455 3.24425e+06 1.12368e+06 -6890.52 3639.75 15400
 192706 -4.66683e+06 12.4215 0.514338 -1.56668e+07 3.79408e+08 -1009.86 -41.8151 2.53517e+06 1.4457e+06 -7274.34 2792.97 15500
 193948 -4.66678e+06 12.4214 0.517653 -1.57677e+07 3.79404e+08 -1009.85 -42.0846 1.79283e+06 1.68095e+06 -7554.73 1906.56 15600
 195190 -4.66672e+06 12.4213 0.520968 -1.58687e+07 3.794e+08 -1009.84 -42.3541 1.0278e+06 1.82611e+06 -7727.71 993.084 15700
 196432 -4.66667e+06 12.4211 0.524283 -1.59697e+07 3.79395e+08 -1009.82 -42.6237 250956 1.8791e+06 -7790.83 65.522 15800
 197674 -4.66662e+06 12.421 0.527599 -1.60707e+07 3.79391e+08 -1009.81 -42.8932 -526668 1.83918e+06 -7743.18 -862.965 15900
 198916 -4.66657e+06 12.4208 0.530914 -1.61717e+07 3.79387e+08 -1009.8 -43.1627 -1.29401e+06 1.70692e+06 -7585.45 -1779.2 16000
 200158 -4.66651e+06 12.4207 0.534229 -1.62727e+07 3.79382e+08 -1009.79 -43.4322 -2.04016e+06 1.48418e+06 -7319.87 -2670.17 16100
 201400 -4.66646e+06 12.4206 0.537544 -1.63736e+07 3.79378e+08 -1009.78 -43.7018 -2.75451e+06 1.17415e+06 -6950.21 -3523.23 16200
 202642 -4.66641e+06 12.4204 0.540859 -1.64746e+07 3.79374e+08 -1009.77 -43.9713 -3.42691e+06 781206 -6481.72 -4326.28 16300
 203885 -4.66635e+06 12.4203 0.544174 -1.65756e+07 3.79369e+08 -1009.75 -44.2408 -4.04778e+06 310940 -5921.05 -5067.91 16400
 205127 -4.6663e+06 12.4201 0.547489 -1.66766e+07 3.79365e+08 -1009.74 -44.5103 -4.60831e+06 -229976 -5276.16 -5737.59 16500
 206369 -4.66624e+06 12.42 0.550804 -1.67775e+07 3.7936e+08 -1009.73 -44.7798 -5.10051e+06 -833863 -4556.2 -6325.83 16600
