 150465 -4.66838e+06 12.4257 0.401596 -1.22326e+07 3.79535e+08 -1010.19 -32.6493 -2.70734e+07 -3.74379e+07 265.893 -2909.76
 151708 -4.66834e+06 12.4256 0.404912 -1.23337e+07 3.79531e+08 -1010.19 -32.9189 -2.70461e+07 -3.7728e+07 279.819 -2892.91
 152950 -4.6683e+06 12.4255 0.408229 -1.24347e+07 3.79528e+08 -1010.18 -33.1885 -2.70174e+07 -3.80165e+07 293.532 -2876.16
 154193 -4.66826e+06 12.4254 0.411545 -1.25357e+07 3.79525e+08 -1010.17 -33.4582 -2.69874e+07 -3.83033e+07 307.036 -2859.5
 155435 -4.66822e+06 12.4253 0.414861 -1.26367e+07 3.79521e+08 -1010.16 -33.7278 -2.6956e+07 -3.85884e+07 320.336 -2842.94
 156678 -4.66818e+06 12.4251 0.418178 -1.27377e+07 3.79518e+08 -1010.15 -33.9974 -2.69233e+07 -3.88718e+07 333.435 -2826.47
 157920 -4.66814e+06 12.425 0.421494 -1.28387e+07 3.79514e+08 -1010.14 -34.267 -2.68893e+07 -3.91537e+07 346.339 -2810.09
 159163 -4.6681e+06 12.4249 0.42481 -1.29398e+07 3.79511e+08 -1010.13 -34.5366 -2.68541e+07 -3.94339e+07 359.051 -2793.8
 160405 -4.66805e+06 12.4248 0.428127 -1.30408e+07 3.79508e+08 -1010.12 -34.8062 -2.68175e+07 -3.97124e+07 371.576 -2777.6
 161648 -4.66801e+06 12.4247 0.431443 -1.31418e+07 3.79504e+08 -1010.11 -35.0758 -2.67798e+07 -3.99894e+07 383.917 -2761.5
 162890 -4.66797e+06 12.4246 0.434759 -1.32428e+07 3.79501e+08 -1010.1 -35.3454 -2.67408e+07 -4.02647e+07 396.078 -2745.48
 164133 -4.66792e+06 12.4245 0.438075 -1.33438e+07 3.79497e+08 -1010.09 -35.615 -2.67006e+07 -4.05385e+07 408.062 -2729.55
 165375 -4.66788e+06 12.4243 0.441391 -1.34448e+07 3.79493e+08 -1010.08 -35.8846 -2.66592e+07 -4.08107e+07 419.874 -2713.7
 166618 -4.66783e+06 12.4242 0.444707 -1.35458e+07 3.7949e+08 -1010.08 -36.1542 -2.66166e+07 -4.10812e+07 431.517 -2697.94
 167860 -4.66779e+06 12.4241 0.448023 -1.36468e+07 3.79486e+08 -1010.07 -36.4238 -2.65729e+07 -4.13502e+07 442.994 -2682.26
 169102 -4.66774e+06 12.424 0.451339 -1.37478e+07 3.79483e+08 -1010.06 -36.6934 -2.6528e+07 -4.16177e+07 454.309 -2666.67
 170345 -4.6677e+06 12.4239 0.454655 -1.38488e+07 3.79479e+08 -1010.05 -36.963 -2.6482e+07 -4.18836e+07 465.464 -2651.16
 171587 -4.66765e+06 12.4237 0.457971 -1.39498e+07 3.79475e+08 -1010.04 -37.2326 -2.64349e+07 -4.21479e+07 476.463 -2635.73
 172830 -4.66761e+06 12.4236 0.461287 -1.40509e+07 3.79471e+08 -1010.03 -37.5021 -2.63867e+07 -4.24107e+07 487.309 -2620.38
 174072 -4.66756e+06 12.4235 0.464603 -1.41519e+07 3.79468e+08 -1010.02 -37.7717 -2.63374e+07 -4.2672e+07 498.004 -2605.11
 175314 -4.66751e+06 12.4234 0.467919 -1.42529e+07 3.79464e+08 -1010.01 -38.0413 -2.62871e+07 -4.29318e+07 508.553 -2589.93
 176557 -4.66747e+06 12.4232 0.471235 -1.43539e+07 3.7946e+08 -1010 -38.3109 -2.62357e+07 -4.319e+07 518.956 -2574.81
 177799 -4.66742e+06 12.4231 0.474551 -1.44549e+07 3.79456e+08 -1009.99 -38.5804 -2.61833e+07 -4.34467e+07 529.218 -2559.78
 179041 -4.66737e+06 12.423 0.477866 -1.45559e+07 3.79452e+08 -1009.98 -38.85 -2.61299e+07 -4.37019e+07 539.341 -2544.82
 180283 -4.66733e+06 12.4229 0.481182 -1.46568e+07 3.79448e+08 -1009.97 -39.1196 -2.60755e+07 -4.39557e+07 549.328 -2529.94
 181526 -4.66728e+06 12.4227 0.484498 -1.47578e+07 3.79445e+08 -1009.95 -39.3891 -2.602e+07 -4.42079e+07 559.18 -2515.13
 182768 -4.66723e+06 12.4226 0.487813 -1.48588e+07 3.79441e+08 -1009.94 -39.6587 -2.59636e+07 -4.44587e+07 568.901 -2500.4
 184010 -4.66718e+06 12.4225 0.491129 -1.49598e+07 3.79437e+08 -1009.93 -39.9283 -2.59063e+07 -4.4708e+07 578.493 -2485.73
 185253 -4.66713e+06 12.4223 0.494445 -1.50608e+07 3.79433e+08 -1009.92 -40.1978 -2.58479e+07 -4.49559e+07 587.958 -2471.15
 186495 -4.66708e+06 12.4222 0.49776 -1.51618e+07 3.79429e+08 -1009.91 -40.4674 -2.57887e+07 -4.52023e+07 597.299 -2456.63
 187737 -4.66703e+06 12.4221 0.501076 -1.52628e+07 3.79424e+08 -1009.9 -40.7369 -2.57285e+07 -4.54472e+07 606.517 -2442.18
 188979 -4.66698e+06 12.4219 0.504391 -1.53638e+07 3.7942e+08 -1009.89 -41.0065 -2.56674e+07 -4.56907e+07 615.615 -2427.8
 190221 -4.66693e+06 12.4218 0.507707 -1.54648e+07 3.79416e+08 -1009.88 -41.276 -2.56054e+07 -4.59328e+07 624.595 -2413.49
 191464 -4.66688e+06 12.4217 0.511022 -1.55658e+07 3.79412e+08 -1009.87 -41.5455 -2.55425e+07 -4.61734e+07 633.459 -2399.25
 192706 -4.66683e+06 12.4215 0.514338 -1.56668e+07 3.79408e+08 -1009.86 -41.8151 -2.54787e+07 -4.64126e+07 642.21 -2385.08
 193948 -4.66678e+06 12.4214 0.517653 -1.57677e+07 3.79404e+08 -1009.85 -42.0846 -2.5414e+07 -4.66504e+07 650.848 -2370.97
 195190 -4.66672e+06 12.4213 0.520968 -1.58687e+07 3.794e+08 -1009.84 -42.3541 -2.53485e+07 -4.68868e+07 659.377 -2356.93
 196432 -4.66667e+06 12.4211 0.524283 -1.59697e+07 3.79395e+08 -1009.82 -42.6237 -2.52822e+07 -4.71218e+07 667.797 -2342.95
 197674 -4.66662e+06 12.421 0.527599 -1.60707e+07 3.79391e+08 -1009.81 -42.8932 -2.5215e+07 -4.73554e+07 676.111 -2329.04
 198916 -4.66657e+06 12.4208 0.530914 -1.61717e+07 3.79387e+08 -1009.8 -43.1627 -2.51469e+07 -4.75876e+07 684.321 -2315.19
 200158 -4.66651e+06 12.4207 0.534229 -1.62727e+07 3.79382e+08 -1009.79 -43.4322 -2.50781e+07 -4.78184e+07 692.427 -2301.4
 201400 -4.66646e+06 12.4206 0.537544 -1.63736e+07 3.79378e+08 -1009.78 -43.7018 -2.50085e+07 -4.80479e+07 700.433 -2287.68
 202642 -4.66641e+06 12.4204 0.540859 -1.64746e+07 3.79374e+08 -1009.77 -43.9713 -2.4938e+07 -4.8276e+07 708.339 -2274.02
 203885 -4.66635e+06 12.4203 0.544174 -1.65756e+07 3.79369e+08 -1009.75 -44.2408 -2.48668e+07 -4.85027e+07 716.148 -2260.42
 205127 -4.6663e+06 12.4201 0.547489 -1.66766e+07 3.79365e+08 -1009.74 -44.5103 -2.47948e+07 -4.87281e+07 723.86 -2246.87
 206369 -4.66624e+06 12.42 0.550804 -1.67775e+07 3.7936e+08 -1009.73 -44.7798 -2.4722e+07 -4.89521e+07 731.478 -2233.39
 207611 -4.66619e+06 12.4198 0.554119 -1.68785e+07 3.79356e+08 -1009.72 -45.0493 -2.46485e+07 -4.91747e+07 739.003 -2219.97
 208853 -4.66613e+06 12.4197 0.557434 -1.69795e+07 3.79351e+08 -1009.71 -45.3188 -2.45742e+07 -4.93961e+07 746.436 -2206.6
 210094 -4.66607e+06 12.4195 0.560749 -1.70804e+07 3.79347e+08 -1009.69 -45.5883 -2.44992e+07 -4.96161e+07 753.779 -2193.3
 211336 -4.66602e+06 12.4194 0.564064 -1.71814e+07 3.79342e+08 -1009.68 -45.8578 -2.44235e+07 -4.98347e+07 761.033 -2180.04
 212578 -4.66596e+06 12.4192 0.567379 -1.72824e+07 3.79338e+08 -1009.67 -46.1273 -2.4347e+07 -5.00521e+07 768.2 -2166.85
